,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
0,1,Brisbane,Brisbane International,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Dimitrov G.,Simon G.,28.0,15.0,1360.0,2145.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.68,2.1,1.62,2.25,1.68,2.31,1.76,2.35,1.66,2.2,2016-M020,Brisbane,Hard,32,A,2016-01-04,282,105777,,,Dimitrov G.,R,188.0,BUL,24.6379192334,28.0,1360.0,104468,5.0,,Simon G.,R,183.0,FRA,31.0198494182,15.0,2145.0,6-3 7-6(10),3,R32,125.0,8.0,6.0,81.0,46.0,36.0,18.0,11.0,6.0,7.0,2.0,3.0,91.0,55.0,36.0,16.0,10.0,3.0,5.0
1,1,Brisbane,Brisbane International,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Kamke T.,Mitchell B.,277.0,231.0,185.0,225.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.82,1.9,1.8,2.0,1.9,1.99,1.9,2.1,1.77,2.0,2016-M020,Brisbane,Hard,32,A,2016-01-04,284,104735,,Q,Kamke T.,R,180.0,GER,29.6235455168,277.0,185.0,106093,,WC,Mitchell B.,R,,AUS,23.0937713895,231.0,225.0,6-2 6-4,3,R32,79.0,1.0,0.0,59.0,36.0,29.0,13.0,9.0,0.0,0.0,4.0,3.0,59.0,37.0,24.0,10.0,9.0,5.0,8.0
2,1,Brisbane,Brisbane International,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Chung H.,Groth S.,51.0,60.0,817.0,782.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.82,1.9,1.73,2.1,1.93,1.96,1.93,2.1,1.82,1.95,2016-M020,Brisbane,Hard,32,A,2016-01-04,280,111202,,,Chung H.,R,,KOR,19.627652293,51.0,817.0,105032,,,Groth S.,R,,AUS,28.2108145106,60.0,782.0,7-6(8) 6-4,3,R32,102.0,2.0,3.0,73.0,48.0,35.0,14.0,11.0,2.0,4.0,11.0,3.0,84.0,52.0,39.0,10.0,11.0,8.0,11.0
3,1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Bellucci T.,16.0,37.0,1880.0,1105.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.4,1.29,3.75,1.31,3.74,1.31,3.8,1.29,3.56,2016-M020,Brisbane,Hard,32,A,2016-01-05,277,105676,6.0,,Goffin D.,R,163.0,BEL,25.0759753593,16.0,1880.0,105064,,,Bellucci T.,L,188.0,BRA,28.0136892539,37.0,1105.0,6-4 6-4,3,R32,82.0,3.0,4.0,57.0,30.0,23.0,16.0,10.0,1.0,2.0,7.0,2.0,66.0,40.0,25.0,15.0,10.0,7.0,10.0
4,1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Johnson S.,22.0,32.0,1487.0,1240.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.15,1.68,2.1,1.73,2.37,1.65,2.38,1.74,2.17,1.67,2016-M020,Brisbane,Hard,32,A,2016-01-05,283,104678,,,Troicki V.,R,193.0,SRB,29.8973305955,22.0,1487.0,105449,,,Johnson S.,R,188.0,USA,26.0287474333,32.0,1240.0,7-6(3) 6-1,3,R32,70.0,3.0,2.0,56.0,34.0,28.0,13.0,10.0,1.0,3.0,3.0,0.0,62.0,33.0,20.0,14.0,9.0,4.0,8.0
5,1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Thiem D.,Duckworth J.,20.0,120.0,1600.0,485.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.25,1.3,3.4,1.33,3.4,1.37,3.33,1.37,3.55,1.32,3.29,2016-M020,Brisbane,Hard,32,A,2016-01-05,278,106233,8.0,,Thiem D.,R,,AUT,22.3353867214,20.0,1600.0,105902,,WC,Duckworth J.,R,183.0,AUS,23.9534565366,120.0,485.0,3-6 6-4 6-3,3,R32,113.0,4.0,2.0,80.0,48.0,35.0,21.0,14.0,2.0,4.0,14.0,1.0,93.0,42.0,32.0,26.0,14.0,6.0,9.0
6,1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Lajovic D.,197.0,76.0,252.0,678.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.9,1.8,2.0,1.8,2.0,1.89,2.05,1.9,1.94,1.82,2016-M020,Brisbane,Hard,32,A,2016-01-05,272,103285,,PR,Stepanek R.,R,185.0,CZE,37.1033538672,197.0,252.0,105583,,,Lajovic D.,R,180.0,SRB,25.5140314853,76.0,678.0,6-0 6-3,3,R32,67.0,3.0,2.0,48.0,25.0,18.0,16.0,8.0,2.0,2.0,0.0,2.0,46.0,25.0,15.0,8.0,7.0,4.0,8.0
7,1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Dodig I.,Anderson O.,87.0,813.0,636.0,25.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.06,8.0,1.08,8.0,1.07,10.95,1.09,10.95,1.06,8.73,2016-M020,Brisbane,Hard,32,A,2016-01-05,275,104471,,Q,Dodig I.,R,183.0,CRO,31.0034223135,87.0,636.0,117352,,Q,Anderson O.,U,,AUS,17.6810403833,813.0,25.0,6-3 6-2,3,R32,67.0,11.0,2.0,49.0,30.0,24.0,13.0,9.0,0.0,0.0,3.0,1.0,52.0,30.0,22.0,9.0,8.0,3.0,6.0
8,1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Pouille L.,Nishioka Y.,78.0,117.0,672.0,495.0,4.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,2.25,1.57,2.25,1.6,2.2,1.67,2.38,1.64,2.45,1.67,2.28,1.61,2016-M020,Brisbane,Hard,32,A,2016-01-05,276,106298,,,Pouille L.,R,,FRA,21.8617385352,78.0,672.0,106415,,Q,Nishioka Y.,L,,JPN,20.2710472279,117.0,495.0,4-6 6-3 7-5,3,R32,143.0,17.0,2.0,95.0,64.0,53.0,15.0,16.0,2.0,4.0,4.0,3.0,120.0,64.0,42.0,30.0,15.0,12.0,15.0
9,1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Istomin D.,65.0,61.0,762.0,781.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.05,1.72,2.1,1.73,2.14,1.78,2.18,1.79,2.09,1.71,2016-M020,Brisbane,Hard,32,A,2016-01-05,271,105062,,,Kukushkin M.,R,183.0,KAZ,28.0246406571,65.0,762.0,104797,,,Istomin D.,R,188.0,UZB,29.325119781,61.0,781.0,6-2 7-5,3,R32,84.0,1.0,3.0,67.0,36.0,27.0,20.0,10.0,3.0,3.0,6.0,0.0,53.0,32.0,22.0,12.0,10.0,4.0,7.0
10,1,Brisbane,Brisbane International,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Mahut N.,18.0,71.0,1675.0,710.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.2,4.3,1.22,4.33,1.19,5.25,1.25,5.25,1.2,4.42,2016-M020,Brisbane,Hard,32,A,2016-01-05,273,106071,7.0,,Tomic B.,R,193.0,AUS,23.2032854209,18.0,1675.0,103917,,,Mahut N.,R,190.0,FRA,33.9520876112,71.0,710.0,6-4 6-3,3,R32,69.0,8.0,0.0,59.0,34.0,28.0,14.0,10.0,4.0,5.0,4.0,1.0,50.0,29.0,21.0,10.0,9.0,3.0,6.0
11,1,Brisbane,Brisbane International,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Thiem D.,Kudla D.,20.0,69.0,1600.0,719.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.9,1.44,2.75,1.44,3.01,1.45,3.05,1.41,2.85,2016-M020,Brisbane,Hard,32,A,2016-01-06,290,106233,8.0,,Thiem D.,R,,AUT,22.3353867214,20.0,1600.0,106045,,,Kudla D.,R,180.0,USA,23.3812457221,69.0,719.0,6-3 6-2,3,R16,56.0,7.0,1.0,45.0,33.0,28.0,8.0,9.0,0.0,0.0,0.0,2.0,48.0,27.0,19.0,8.0,8.0,2.0,5.0
12,1,Brisbane,Brisbane International,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Nishikori K.,Kukushkin M.,8.0,65.0,4235.0,762.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,5.0,1.14,5.5,1.24,4.6,1.24,5.85,1.16,4.99,2016-M020,Brisbane,Hard,32,A,2016-01-06,286,105453,2.0,,Nishikori K.,R,178.0,JPN,26.0150581793,8.0,4235.0,105062,,,Kukushkin M.,R,183.0,KAZ,28.0246406571,65.0,762.0,6-3 6-4,3,R16,89.0,5.0,2.0,61.0,40.0,29.0,13.0,10.0,5.0,6.0,3.0,0.0,58.0,36.0,23.0,10.0,9.0,4.0,7.0
13,1,Brisbane,Brisbane International,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Cilic M.,Chung H.,13.0,51.0,2405.0,817.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.33,3.1,1.36,3.25,1.36,3.47,1.38,3.5,1.34,3.2,2016-M020,Brisbane,Hard,32,A,2016-01-06,291,105227,3.0,,Cilic M.,R,198.0,CRO,27.266255989,13.0,2405.0,111202,,,Chung H.,R,,KOR,19.627652293,51.0,817.0,7-5 7-6(3),3,R16,106.0,18.0,3.0,77.0,44.0,37.0,16.0,12.0,4.0,6.0,5.0,2.0,79.0,50.0,36.0,15.0,12.0,6.0,9.0
14,1,Brisbane,Brisbane International,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Stepanek R.,18.0,197.0,1675.0,252.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.3,3.4,1.33,3.2,1.29,3.75,1.34,3.57,1.37,3.75,1.31,3.4,2016-M020,Brisbane,Hard,32,A,2016-01-06,287,106071,7.0,,Tomic B.,R,193.0,AUS,23.2032854209,18.0,1675.0,103285,,PR,Stepanek R.,R,185.0,CZE,37.1033538672,197.0,252.0,7-6(6) 4-6 7-6(4),3,R16,157.0,19.0,1.0,114.0,78.0,56.0,17.0,17.0,3.0,6.0,14.0,5.0,107.0,66.0,54.0,18.0,17.0,4.0,6.0
15,1,Brisbane,Brisbane International,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Pouille L.,Goffin D.,78.0,16.0,672.0,1880.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,5.0,1.16,4.75,1.17,5.0,1.17,5.54,1.18,5.54,1.19,4.95,1.16,2016-M020,Brisbane,Hard,32,A,2016-01-07,289,106298,,,Pouille L.,R,,FRA,21.8617385352,78.0,672.0,105676,6.0,,Goffin D.,R,163.0,BEL,25.0759753593,16.0,1880.0,7-6(5) 4-6 6-3,3,R16,122.0,13.0,4.0,106.0,57.0,45.0,24.0,15.0,9.0,11.0,9.0,1.0,92.0,50.0,40.0,20.0,16.0,1.0,4.0
16,1,Brisbane,Brisbane International,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Raonic M.,Dodig I.,14.0,87.0,2170.0,636.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,3.75,1.25,3.75,1.25,4.0,1.32,3.71,1.32,4.0,1.27,3.69,2016-M020,Brisbane,Hard,32,A,2016-01-07,288,105683,4.0,,Raonic M.,R,196.0,CAN,25.0212183436,14.0,2170.0,104471,,Q,Dodig I.,R,183.0,CRO,31.0034223135,87.0,636.0,6-7(2) 6-1 6-4,3,R16,145.0,17.0,5.0,106.0,62.0,51.0,23.0,15.0,3.0,3.0,11.0,2.0,100.0,66.0,47.0,17.0,14.0,7.0,10.0
17,1,Brisbane,Brisbane International,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Dimitrov G.,Troicki V.,28.0,22.0,1360.0,1487.0,5.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.36,3.25,1.36,3.48,1.38,3.7,1.35,3.19,2016-M020,Brisbane,Hard,32,A,2016-01-07,292,105777,,,Dimitrov G.,R,188.0,BUL,24.6379192334,28.0,1360.0,104678,,,Troicki V.,R,193.0,SRB,29.8973305955,22.0,1487.0,5-7 7-6(6) 6-2,3,R16,167.0,9.0,4.0,117.0,70.0,51.0,25.0,16.0,5.0,7.0,9.0,1.0,120.0,76.0,51.0,23.0,16.0,6.0,9.0
18,1,Brisbane,Brisbane International,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Federer R.,Kamke T.,3.0,277.0,8265.0,185.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.04,10.0,1.05,10.0,1.09,9.35,1.1,11.0,1.06,8.89,2016-M020,Brisbane,Hard,32,A,2016-01-07,293,103819,1.0,,Federer R.,R,185.0,SUI,34.4065708419,3.0,8265.0,104735,,Q,Kamke T.,R,180.0,GER,29.6235455168,277.0,185.0,6-2 6-1,3,R16,55.0,2.0,1.0,40.0,22.0,18.0,12.0,7.0,1.0,1.0,2.0,4.0,46.0,27.0,15.0,6.0,8.0,1.0,6.0
19,2,Chennai,Chennai Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Donskoy E.,92.0,91.0,611.0,615.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.5,2.5,1.55,2.4,1.62,2.25,1.6,2.47,1.62,2.53,1.56,2.38,2016-0891,Chennai,Hard,32,A,2016-01-04,275,105357,,,Millman J.,R,183.0,AUS,26.5571526352,92.0,611.0,105539,,,Donskoy E.,R,185.0,RUS,25.6563997262,91.0,615.0,6-7(5) 6-4 7-6(6),3,R32,158.0,6.0,5.0,102.0,60.0,40.0,24.0,17.0,4.0,9.0,5.0,1.0,124.0,61.0,37.0,33.0,17.0,6.0,12.0
20,2,Chennai,Chennai Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Pavic A.,Almagro N.,449.0,73.0,90.0,694.0,3.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.36,2.9,1.4,3.0,1.4,3.05,1.43,3.2,1.45,2.88,1.4,2016-0891,Chennai,Hard,32,A,2016-01-04,283,105302,,Q,Pavic A.,R,,CRO,26.8281998631,449.0,90.0,104597,,,Almagro N.,R,183.0,ESP,30.3709787817,73.0,694.0,3-6 7-5 7-6(1),3,R32,124.0,12.0,2.0,96.0,54.0,44.0,26.0,16.0,3.0,4.0,17.0,1.0,99.0,44.0,34.0,37.0,17.0,3.0,4.0
21,2,Chennai,Chennai Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Coric B.,Granollers M.,44.0,84.0,941.0,645.0,7.0,6.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.62,1.42,2.8,1.4,3.0,1.45,2.96,1.45,3.0,1.42,2.8,2016-0891,Chennai,Hard,32,A,2016-01-04,277,106432,8.0,,Coric B.,R,,CRO,19.1375770021,44.0,941.0,104719,,,Granollers M.,R,190.0,ESP,29.7303216975,84.0,645.0,7-6(5) 2-6 6-4,3,R32,151.0,3.0,0.0,92.0,61.0,41.0,19.0,15.0,4.0,7.0,5.0,1.0,112.0,73.0,46.0,22.0,15.0,6.0,8.0
22,2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Rublev A.,Devvarman S.,185.0,177.0,270.0,284.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.1,1.72,2.05,1.73,2.1,1.7,2.27,2.2,2.3,1.71,2.12,2016-0891,Chennai,Hard,32,A,2016-01-05,284,126094,,WC,Rublev A.,R,,RUS,18.2067077344,185.0,270.0,104500,,Q,Devvarman S.,R,180.0,IND,30.8884325804,177.0,284.0,6-3 3-6 6-3,3,R32,103.0,0.0,2.0,79.0,48.0,33.0,20.0,14.0,1.0,3.0,7.0,4.0,84.0,51.0,35.0,15.0,13.0,4.0,7.0
23,2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Krajicek A.,Ram R.,104.0,89.0,559.0,623.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.0,1.8,2.1,1.73,2.03,1.86,2.2,1.86,2.03,1.76,2016-0891,Chennai,Hard,32,A,2016-01-05,276,105572,,,Krajicek A.,L,,USA,25.5523613963,104.0,559.0,104330,,,Ram R.,R,193.0,USA,31.7973990418,89.0,623.0,6-7(0) 6-4 6-4,3,R32,139.0,9.0,2.0,93.0,62.0,45.0,21.0,16.0,3.0,3.0,11.0,1.0,101.0,68.0,55.0,14.0,16.0,2.0,4.0
24,2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Giraldo S.,55.0,70.0,797.0,716.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.42,2.8,1.5,2.62,1.45,2.93,1.52,3.0,1.46,2.68,2016-0891,Chennai,Hard,32,A,2016-01-05,280,104586,,,Rosol L.,R,196.0,CZE,30.4476386037,55.0,797.0,105053,,,Giraldo S.,R,188.0,COL,28.1040383299,70.0,716.0,6-3 6-4,3,R32,85.0,10.0,5.0,69.0,37.0,32.0,15.0,10.0,6.0,6.0,3.0,0.0,70.0,45.0,30.0,11.0,9.0,8.0,10.0
25,2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Muller G.,Khachanov K.,38.0,152.0,1105.0,379.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.25,1.33,3.2,1.4,3.0,1.34,3.55,1.4,3.55,1.34,3.18,2016-0891,Chennai,Hard,32,A,2016-01-05,278,104180,6.0,,Muller G.,L,193.0,LUX,32.6570841889,38.0,1105.0,111575,,WC,Khachanov K.,R,,RUS,19.6221765914,152.0,379.0,6-7(3) 7-6(4) 6-2,3,R32,135.0,19.0,5.0,98.0,57.0,47.0,28.0,16.0,0.0,0.0,9.0,0.0,107.0,67.0,50.0,24.0,16.0,7.0,9.0
26,2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Fabbiano T.,Kovalik J.,157.0,259.0,362.0,203.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.5,1.48,2.6,1.57,2.38,1.53,2.65,1.57,2.75,1.53,2.47,2016-0891,Chennai,Hard,32,A,2016-01-05,279,105341,,Q,Fabbiano T.,R,,ITA,26.6091718001,157.0,362.0,106075,,Q,Kovalik J.,R,,SVK,23.1649555099,259.0,203.0,1-6 6-3 6-4,3,R32,118.0,0.0,3.0,105.0,78.0,45.0,12.0,13.0,10.0,15.0,4.0,1.0,86.0,63.0,38.0,11.0,13.0,9.0,14.0
27,2,Chennai,Chennai Open,2016-01-05,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Pospisil V.,45.0,39.0,939.0,1075.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.45,1.52,2.5,1.53,2.5,1.59,2.7,1.59,2.5,1.52,2016-0891,Chennai,Hard,32,A,2016-01-05,273,105379,,,Bedene A.,R,181.0,GBR,26.4640657084,45.0,939.0,105577,7.0,,Pospisil V.,R,193.0,CAN,25.5331964408,39.0,1075.0,7-5 7-6(6),3,R32,106.0,2.0,3.0,75.0,46.0,36.0,16.0,12.0,0.0,1.0,8.0,2.0,74.0,43.0,31.0,18.0,12.0,1.0,3.0
28,2,Chennai,Chennai Open,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Coric B.,Krajicek A.,44.0,104.0,941.0,559.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.5,1.29,3.75,1.32,3.74,1.33,3.75,1.29,3.5,2016-0891,Chennai,Hard,32,A,2016-01-06,289,106432,8.0,,Coric B.,R,,CRO,19.1375770021,44.0,941.0,105572,,,Krajicek A.,L,,USA,25.5523613963,104.0,559.0,6-2 7-5,3,R16,90.0,3.0,1.0,53.0,30.0,24.0,19.0,10.0,1.0,1.0,4.0,1.0,69.0,44.0,27.0,13.0,10.0,7.0,10.0
29,2,Chennai,Chennai Open,2016-01-06,ATP250,Outdoor,Hard,2nd Round,3,Wawrinka S.,Rublev A.,4.0,185.0,6865.0,270.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.12,5.75,1.1,7.0,1.15,6.55,1.15,8.15,1.1,6.61,2016-0891,Chennai,Hard,32,A,2016-01-06,293,104527,1.0,,Wawrinka S.,R,183.0,SUI,30.7707049966,4.0,6865.0,126094,,WC,Rublev A.,R,,RUS,18.2067077344,185.0,270.0,6-3 6-2,3,R16,52.0,6.0,1.0,44.0,28.0,23.0,13.0,9.0,0.0,0.0,2.0,2.0,53.0,39.0,23.0,7.0,8.0,6.0,9.0
30,2,Chennai,Chennai Open,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Fabbiano T.,Muller G.,157.0,38.0,362.0,1105.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,4.5,1.18,4.25,1.2,5.0,1.17,5.42,1.19,5.42,1.22,4.7,1.18,2016-0891,Chennai,Hard,32,A,2016-01-07,290,105341,,Q,Fabbiano T.,R,,ITA,26.6091718001,157.0,362.0,104180,6.0,,Muller G.,L,193.0,LUX,32.6570841889,38.0,1105.0,6-4 7-5,3,R16,77.0,0.0,2.0,61.0,43.0,31.0,9.0,11.0,1.0,3.0,14.0,5.0,56.0,38.0,30.0,6.0,11.0,2.0,6.0
31,2,Chennai,Chennai Open,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Paire B.,Rosol L.,19.0,55.0,1633.0,797.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.52,2.45,1.57,2.38,1.59,2.52,1.59,2.62,1.53,2.48,2016-0891,Chennai,Hard,32,A,2016-01-07,291,105332,3.0,,Paire B.,R,196.0,FRA,26.6584531143,19.0,1633.0,104586,,,Rosol L.,R,196.0,CZE,30.4476386037,55.0,797.0,7-5 7-5,3,R16,84.0,8.0,3.0,68.0,34.0,29.0,15.0,12.0,5.0,8.0,4.0,3.0,81.0,48.0,29.0,13.0,12.0,8.0,13.0
32,2,Chennai,Chennai Open,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Bedene A.,Vanni L.,45.0,106.0,939.0,552.0,5.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.0,1.4,2.9,1.4,3.0,1.37,3.37,1.44,3.4,1.37,3.03,2016-0891,Chennai,Hard,32,A,2016-01-07,287,105379,,,Bedene A.,R,181.0,GBR,26.4640657084,45.0,939.0,104563,,,Vanni L.,R,,ITA,30.5845311431,106.0,552.0,5-7 6-3 6-4,3,R16,131.0,13.0,2.0,93.0,53.0,44.0,23.0,16.0,6.0,7.0,11.0,2.0,85.0,43.0,36.0,23.0,15.0,2.0,4.0
33,2,Chennai,Chennai Open,2016-01-07,ATP250,Outdoor,Hard,2nd Round,3,Ramanathan R.,Kudryavtsev A.,248.0,164.0,209.0,321.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,1.9,1.8,2.0,1.8,2.0,2.02,1.88,2.02,2.1,1.85,1.93,2016-0891,Chennai,Hard,32,A,2016-01-07,286,106368,,WC,Ramanathan R.,R,,IND,21.1553730322,248.0,209.0,104628,,LL,Kudryavtsev A.,R,183.0,RUS,30.1902806297,164.0,321.0,3-6 6-4 6-4,3,R16,109.0,9.0,2.0,85.0,57.0,43.0,13.0,15.0,0.0,2.0,5.0,3.0,93.0,57.0,45.0,16.0,14.0,5.0,7.0
34,3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Dzumhur D.,Cecchinato M.,82.0,90.0,649.0,618.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.5,2.62,1.48,2.84,1.57,2.84,1.48,2.6,2016-0451,Doha,Hard,32,A,2016-01-04,280,106000,,,Dzumhur D.,R,172.0,BIH,23.6249144422,82.0,649.0,106065,,,Cecchinato M.,R,,ITA,23.2607802875,90.0,618.0,6-4 6-2,3,R32,61.0,2.0,3.0,49.0,33.0,29.0,8.0,9.0,1.0,1.0,5.0,2.0,55.0,35.0,21.0,9.0,9.0,2.0,5.0
35,3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Edmund K.,Klizan M.,102.0,43.0,568.0,980.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.75,2.05,1.73,2.1,1.83,2.07,1.83,2.15,1.75,2.05,2016-0451,Doha,Hard,32,A,2016-01-04,279,106378,,Q,Edmund K.,R,,GBR,20.9883641342,102.0,568.0,105373,,,Klizan M.,L,190.0,SVK,26.4832306639,43.0,980.0,6-2 6-3,3,R32,70.0,7.0,1.0,49.0,28.0,22.0,11.0,9.0,0.0,1.0,4.0,5.0,55.0,33.0,20.0,7.0,8.0,7.0,11.0
36,3,Doha,Qatar Exxon Mobil Open,2016-01-04,ATP250,Outdoor,Hard,1st Round,3,Djokovic N.,Brown D.,1.0,118.0,16585.0,493.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.01,21.0,1.01,13.0,1.02,15.0,1.01,24.11,1.03,33.5,1.01,16.74,2016-0451,Doha,Hard,32,A,2016-01-04,285,104925,1.0,,Djokovic N.,R,188.0,SRB,28.6214921287,1.0,16585.0,104460,,Q,Brown D.,R,196.0,GER,31.0718685832,118.0,493.0,6-2 6-2,3,R32,51.0,2.0,0.0,40.0,32.0,23.0,7.0,8.0,1.0,2.0,1.0,4.0,55.0,32.0,18.0,8.0,8.0,7.0,12.0
