,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
192,9,Zagreb,PBZ Zagreb Indoors,2014-02-03,ATP250,Indoor,Hard,1st Round,3,Becker B.,Huta Galung J.,93,92.0,602,609.0,6.0,7.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.5,2.5,1.48,2.6,1.5,2.5,1.54,2.62,1.5,2.63,1.59,2.65,1.5,2.51,2014-2276,Zagreb,Hard,28,A,2014-02-03,1,103794,,,Becker B.,R,178.0,GER,32.6351813826,93.0,602.0,104619,,,Huta Galung J.,R,188.0,NED,28.3285420945,92.0,609.0,6-7(4) 6-3 7-6(6),3,R32,142.0,12.0,0.0,109.0,59.0,46.0,27.0,17.0,3.0,5.0,19.0,8.0,121.0,75.0,51.0,24.0,16.0,5.0,8.0
193,9,Zagreb,PBZ Zagreb Indoors,2014-02-04,ATP250,Indoor,Hard,1st Round,3,Lajovic D.,Krstin P.,101,373.0,547,109.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.9,1.36,3.0,1.46,2.89,1.36,3.0,1.47,3.25,1.4,2.86,2014-2276,Zagreb,Hard,28,A,2014-02-04,8,105583,,,Lajovic D.,R,180.0,SRB,23.5975359343,101.0,547.0,106353,,Q,Krstin P.,R,,SRB,19.4195756331,373.0,109.0,6-2 6-3,3,R32,58.0,8.0,1.0,51.0,32.0,24.0,11.0,8.0,2.0,2.0,3.0,2.0,45.0,28.0,17.0,8.0,9.0,1.0,5.0
194,9,Zagreb,PBZ Zagreb Indoors,2014-02-04,ATP250,Indoor,Hard,1st Round,3,Phau B.,Pavic A.,358,229.0,117,210.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.85,1.9,1.73,2.0,1.65,2.37,1.8,2.0,1.85,2.37,1.76,2.01,2014-2276,Zagreb,Hard,28,A,2014-02-04,12,103451,,Q,Phau B.,R,175.0,GER,34.3353867214,358.0,117.0,105302,,WC,Pavic A.,U,,CRO,24.9117043121,229.0,210.0,6-3 6-4,3,R32,66.0,5.0,2.0,52.0,30.0,24.0,14.0,9.0,1.0,2.0,3.0,6.0,59.0,31.0,21.0,11.0,10.0,3.0,7.0
195,9,Zagreb,PBZ Zagreb Indoors,2014-02-04,ATP250,Indoor,Hard,1st Round,3,Berrer M.,Coric B.,148,303.0,360,147.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.16,5.0,1.16,5.0,1.14,5.0,1.17,5.81,1.14,5.5,1.19,5.81,1.16,4.96,2014-2276,Zagreb,Hard,28,A,2014-02-04,5,103582,,Q,Berrer M.,L,193.0,GER,33.5934291581,148.0,360.0,106432,,WC,Coric B.,R,,CRO,17.2210814511,303.0,147.0,6-4 3-6 6-4,3,R32,144.0,8.0,2.0,93.0,56.0,41.0,19.0,15.0,4.0,7.0,5.0,3.0,96.0,52.0,36.0,22.0,14.0,3.0,6.0
196,9,Zagreb,PBZ Zagreb Indoors,2014-02-04,ATP250,Indoor,Hard,1st Round,3,Karlovic I.,Brands D.,79,68.0,667,719.0,6.0,7.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,1.9,1.8,2.0,1.8,1.91,1.94,1.94,1.8,2.0,1.95,2.1,1.85,1.9,2014-2276,Zagreb,Hard,28,A,2014-02-04,9,103333,,,Karlovic I.,R,208.0,CRO,34.932238193,79.0,667.0,104978,,,Brands D.,R,196.0,GER,26.5516769336,68.0,719.0,6-7(4) 7-5 7-6(3),3,R32,117.0,44.0,2.0,93.0,69.0,63.0,18.0,18.0,0.0,0.0,15.0,0.0,119.0,86.0,66.0,22.0,18.0,5.0,6.0
197,9,Zagreb,PBZ Zagreb Indoors,2014-02-05,ATP250,Indoor,Hard,1st Round,3,Evans D.,Hajek J.,147,106.0,362,540.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.55,2.4,1.67,2.1,1.54,2.62,1.62,2.25,1.68,2.62,1.6,2.3,2014-2276,Zagreb,Hard,28,A,2014-02-05,6,105554,,LL,Evans D.,R,175.0,GBR,23.7015742642,147.0,362.0,104225,,,Hajek J.,R,180.0,CZE,30.4941820671,106.0,540.0,6-3 6-1,3,R32,51.0,8.0,0.0,38.0,22.0,21.0,11.0,8.0,0.0,0.0,2.0,1.0,50.0,36.0,23.0,4.0,8.0,2.0,6.0
198,9,Zagreb,PBZ Zagreb Indoors,2014-02-05,ATP250,Indoor,Hard,1st Round,3,Sela D.,Rosol L.,78,49.0,671,911.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.35,1.58,2.25,1.57,2.3,1.68,2.5,1.53,2.5,1.68,2.33,1.58,2014-2276,Zagreb,Hard,28,A,2014-02-05,10,104534,,,Sela D.,R,175.0,ISR,28.8350444901,78.0,671.0,104586,6.0,,Rosol L.,R,196.0,CZE,28.5311430527,49.0,911.0,6-3 7-6(2),3,R32,92.0,2.0,4.0,92.0,59.0,37.0,17.0,11.0,6.0,8.0,2.0,3.0,70.0,35.0,21.0,17.0,10.0,3.0,6.0
199,9,Zagreb,PBZ Zagreb Indoors,2014-02-05,ATP250,Indoor,Hard,1st Round,3,Golubev A.,Hanescu V.,87,73.0,620,700.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.66,2.1,1.65,2.2,1.67,2.1,1.67,2.33,1.62,2.25,1.77,2.38,1.64,2.2,2014-2276,Zagreb,Hard,28,A,2014-02-05,4,104979,,,Golubev A.,R,185.0,KAZ,26.5379876797,87.0,620.0,103812,,,Hanescu V.,R,198.0,ROU,32.5393566051,73.0,700.0,7-6(6) 4-6 7-6(5),3,R32,142.0,3.0,4.0,115.0,77.0,57.0,23.0,17.0,8.0,10.0,6.0,0.0,99.0,83.0,65.0,9.0,17.0,1.0,2.0
200,9,Zagreb,PBZ Zagreb Indoors,2014-02-05,ATP250,Indoor,Hard,1st Round,3,Sijsling I.,Kavcic B.,63,112.0,740,514.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.5,1.5,2.5,1.53,2.38,1.54,2.64,1.53,2.5,1.57,2.64,1.53,2.46,2014-2276,Zagreb,Hard,28,A,2014-02-05,3,104997,8.0,,Sijsling I.,R,190.0,NED,26.4640657084,63.0,740.0,104882,,,Kavcic B.,R,188.0,SLO,26.9185489391,112.0,514.0,6-7(4) 6-3 6-4,3,R32,121.0,13.0,0.0,99.0,57.0,40.0,25.0,16.0,3.0,5.0,7.0,4.0,90.0,54.0,38.0,16.0,15.0,5.0,9.0
201,9,Zagreb,PBZ Zagreb Indoors,2014-02-05,ATP250,Indoor,Hard,2nd Round,3,Cilic M.,Lajovic D.,37,101.0,1085,547.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.11,6.0,1.1,6.5,1.1,8.7,1.11,6.5,1.11,9.5,1.1,6.8,2014-2276,Zagreb,Hard,28,A,2014-02-05,17,105227,5.0,,Cilic M.,R,198.0,CRO,25.3497604381,37.0,1085.0,105583,,,Lajovic D.,R,180.0,SRB,23.5975359343,101.0,547.0,6-4 7-5,3,R16,98.0,12.0,1.0,65.0,42.0,33.0,12.0,11.0,3.0,4.0,1.0,6.0,80.0,47.0,31.0,14.0,11.0,7.0,10.0
202,9,Zagreb,PBZ Zagreb Indoors,2014-02-06,ATP250,Indoor,Hard,2nd Round,3,Sela D.,Lacko L.,78,102.0,671,547.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.8,2.0,1.83,1.83,2.08,1.83,2.0,1.8,2.08,2.0,1.94,1.82,2014-2276,Zagreb,Hard,28,A,2014-02-06,19,104534,,,Sela D.,R,175.0,ISR,28.8350444901,78.0,671.0,105041,,,Lacko L.,R,185.0,SVK,26.2532511978,102.0,547.0,6-3 6-2,3,R16,51.0,3.0,1.0,52.0,33.0,27.0,8.0,9.0,1.0,2.0,0.0,3.0,39.0,26.0,18.0,2.0,8.0,0.0,4.0
203,9,Zagreb,PBZ Zagreb Indoors,2014-02-06,ATP250,Indoor,Hard,2nd Round,3,Phau B.,Youzhny M.,358,14.0,117,2145.0,4.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,5.0,1.16,4.75,1.17,5.0,1.14,5.8,1.17,5.0,1.17,5.8,1.2,4.97,1.16,2014-2276,Zagreb,Hard,28,A,2014-02-06,20,103451,,Q,Phau B.,R,175.0,GER,34.3353867214,358.0,117.0,104022,2.0,,Youzhny M.,R,183.0,RUS,31.6112251882,14.0,2145.0,4-6 7-5 6-1,3,R16,132.0,4.0,5.0,92.0,47.0,34.0,23.0,14.0,5.0,8.0,7.0,2.0,106.0,66.0,40.0,19.0,15.0,9.0,15.0
204,9,Zagreb,PBZ Zagreb Indoors,2014-02-06,ATP250,Indoor,Hard,2nd Round,3,Evans D.,Berrer M.,147,148.0,362,360.0,1.0,6.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.5,2.5,1.5,2.38,1.53,2.39,1.65,2.5,1.53,2.62,1.65,2.43,1.54,2014-2276,Zagreb,Hard,28,A,2014-02-06,16,105554,,LL,Evans D.,R,175.0,GBR,23.7015742642,147.0,362.0,103582,,Q,Berrer M.,L,193.0,GER,33.5934291581,148.0,360.0,1-6 6-1 7-6(4),3,R16,97.0,10.0,2.0,73.0,42.0,33.0,18.0,13.0,0.0,2.0,10.0,1.0,76.0,58.0,42.0,11.0,13.0,3.0,5.0
205,9,Zagreb,PBZ Zagreb Indoors,2014-02-06,ATP250,Indoor,Hard,2nd Round,3,Kohlschreiber P.,Golubev A.,27,87.0,1330,620.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.3,3.4,1.3,3.4,1.38,3.41,1.33,3.25,1.39,3.5,1.32,3.28,2014-2276,Zagreb,Hard,28,A,2014-02-06,15,104259,3.0,,Kohlschreiber P.,R,178.0,GER,30.302532512,27.0,1330.0,104979,,,Golubev A.,R,185.0,KAZ,26.5379876797,87.0,620.0,6-4 6-2,3,R16,68.0,6.0,0.0,42.0,21.0,20.0,16.0,9.0,0.0,0.0,3.0,2.0,68.0,47.0,29.0,9.0,9.0,5.0,8.0
206,9,Zagreb,PBZ Zagreb Indoors,2014-02-06,ATP250,Indoor,Hard,2nd Round,3,Dodig I.,Karlovic I.,34,79.0,1145,667.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.8,2.0,1.73,2.0,1.81,2.11,1.8,2.0,1.82,2.24,1.78,1.99,2014-2276,Zagreb,Hard,28,A,2014-02-06,18,104471,4.0,,Dodig I.,R,183.0,CRO,29.0869267625,34.0,1145.0,103333,,,Karlovic I.,R,208.0,CRO,34.932238193,79.0,667.0,7-6(5) 6-3,3,R16,80.0,6.0,4.0,73.0,56.0,44.0,10.0,11.0,7.0,7.0,12.0,0.0,57.0,41.0,33.0,9.0,10.0,0.0,1.0
207,9,Zagreb,PBZ Zagreb Indoors,2014-02-06,ATP250,Indoor,Hard,2nd Round,3,Haas T.,Becker B.,12,93.0,2435,602.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.62,1.48,2.6,1.4,2.75,1.43,3.05,1.4,2.75,1.5,3.05,1.44,2.7,2014-2276,Zagreb,Hard,28,A,2014-02-06,13,103163,1.0,,Haas T.,R,188.0,GER,35.8384668036,12.0,2435.0,103794,,,Becker B.,R,178.0,GER,32.6351813826,93.0,602.0,4-6 6-3 6-3,3,R16,107.0,11.0,2.0,85.0,58.0,46.0,12.0,14.0,1.0,3.0,10.0,2.0,82.0,52.0,36.0,15.0,14.0,4.0,8.0
208,10,Buenos Aires,Copa Claro,2014-02-10,ATP250,Outdoor,Clay,1st Round,3,Granollers M.,Bedene A.,231,103.0,211,548.0,7.0,5.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.37,1.5,2.5,1.44,2.62,1.63,2.4,1.53,2.5,1.63,2.62,1.54,2.41,2014-506,Buenos Aires,Clay,32,A,2014-02-10,13,104719,5.0,,Granollers M.,R,190.0,ESP,27.832991102,34.0,1120.0,105379,,,Bedene A.,R,181.0,SLO,24.5667351129,103.0,548.0,7-5 3-6 6-2,3,R32,169.0,2.0,2.0,74.0,49.0,29.0,15.0,14.0,0.0,4.0,3.0,2.0,115.0,59.0,40.0,22.0,15.0,8.0,14.0
209,10,Buenos Aires,Copa Claro,2014-02-10,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Sousa J.,48,49.0,915,907.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.33,3.2,1.33,3.25,1.33,3.63,1.33,3.25,1.36,3.65,1.31,3.36,2014-506,Buenos Aires,Clay,32,A,2014-02-10,10,104122,,,Berlocq C.,R,183.0,ARG,31.0198494182,48.0,915.0,105311,,,Sousa J.,R,,POR,24.8678986995,49.0,907.0,6-4 6-2,3,R32,86.0,1.0,0.0,53.0,38.0,24.0,12.0,9.0,1.0,2.0,1.0,3.0,55.0,28.0,19.0,10.0,9.0,3.0,7.0
210,10,Buenos Aires,Copa Claro,2014-02-11,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Delbonis F.,43,63.0,981,744.0,3.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,2.25,1.57,2.2,1.65,2.2,1.62,2.56,1.56,2.25,1.62,2.56,1.62,2.31,1.58,2014-506,Buenos Aires,Clay,32,A,2014-02-11,14,104665,,,Andujar P.,R,180.0,ESP,28.0492813142,43.0,981.0,105643,,,Delbonis F.,L,190.0,ARG,23.3511293634,63.0,744.0,3-6 7-5 6-1,3,R32,135.0,2.0,3.0,92.0,64.0,44.0,17.0,14.0,11.0,13.0,5.0,4.0,99.0,64.0,42.0,15.0,14.0,5.0,9.0
211,10,Buenos Aires,Copa Claro,2014-02-11,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Arguello F.,58,112.0,764,500.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.4,2.75,1.59,2.49,1.5,2.63,1.59,2.75,1.51,2.5,2014-506,Buenos Aires,Clay,32,A,2014-02-11,15,104919,,,Mayer L.,R,188.0,ARG,26.7433264887,58.0,764.0,106032,,WC,Arguello F.,R,,ARG,21.5195071869,112.0,500.0,6-3 6-4,3,R32,88.0,0.0,2.0,57.0,34.0,23.0,14.0,9.0,0.0,2.0,0.0,0.0,62.0,40.0,19.0,11.0,10.0,2.0,7.0
212,10,Buenos Aires,Copa Claro,2014-02-11,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Reister J.,14,94.0,2260,587.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,5.25,1.14,5.0,1.14,6.49,1.17,5.0,1.17,6.49,1.14,5.5,2014-506,Buenos Aires,Clay,32,A,2014-02-11,16,104926,2.0,,Fognini F.,R,178.0,ITA,26.7186858316,14.0,2260.0,104714,,,Reister J.,R,188.0,GER,27.8603696099,94.0,587.0,7-5 6-2,3,R32,86.0,1.0,3.0,75.0,48.0,30.0,11.0,10.0,13.0,17.0,0.0,2.0,58.0,39.0,20.0,5.0,10.0,6.0,13.0
213,10,Buenos Aires,Copa Claro,2014-02-11,ATP250,Outdoor,Clay,1st Round,3,Haase R.,Alund M.,46,131.0,932,430.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,1.9,1.75,2.05,1.8,1.91,1.74,2.2,1.8,2.0,1.83,2.2,1.75,2.02,2014-506,Buenos Aires,Clay,32,A,2014-02-11,9,104898,6.0,,Haase R.,R,190.0,NED,26.8501026694,46.0,932.0,104651,,Q,Alund M.,R,,ARG,28.1259411362,131.0,430.0,6-4 6-7(6) 6-3,3,R32,145.0,4.0,2.0,96.0,52.0,42.0,25.0,16.0,2.0,3.0,5.0,3.0,111.0,70.0,47.0,22.0,15.0,9.0,12.0
214,10,Buenos Aires,Copa Claro,2014-02-11,ATP250,Outdoor,Clay,1st Round,3,Giraldo S.,Montanes A.,57,61.0,773,746.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.9,1.4,2.75,1.48,2.83,1.4,2.88,1.48,2.95,1.41,2.82,2014-506,Buenos Aires,Clay,32,A,2014-02-11,2,105053,,,Giraldo S.,R,188.0,COL,26.2067077344,57.0,773.0,103656,,,Montanes A.,R,175.0,ESP,33.2073921971,61.0,746.0,7-6(4) 6-2,3,R32,110.0,4.0,0.0,82.0,39.0,32.0,21.0,10.0,8.0,8.0,1.0,3.0,75.0,45.0,32.0,12.0,10.0,4.0,6.0
215,10,Buenos Aires,Copa Claro,2014-02-11,ATP250,Outdoor,Clay,1st Round,3,Volandri F.,Garin C.,77,439.0,683,86.0,5.0,7.0,6.0,0.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.62,1.48,2.6,1.44,2.62,1.49,2.78,1.44,2.75,1.51,2.78,1.46,2.65,2014-506,Buenos Aires,Clay,32,A,2014-02-11,3,103835,,,Volandri F.,R,183.0,ITA,32.4325804244,77.0,683.0,106426,,Q,Garin C.,R,,CHI,17.7002053388,439.0,86.0,5-7 6-0 6-3,3,R32,114.0,2.0,1.0,97.0,76.0,47.0,9.0,14.0,6.0,10.0,2.0,4.0,88.0,56.0,32.0,10.0,13.0,7.0,14.0
216,10,Buenos Aires,Copa Claro,2014-02-11,ATP250,Outdoor,Clay,1st Round,3,Ferrer D.,Gonzalez M.,5,160.0,5280,332.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.05,9.0,1.05,8.5,1.06,11.18,1.03,11.0,1.07,12.0,1.05,9.77,2014-506,Buenos Aires,Clay,32,A,2014-02-11,1,103970,1.0,,Ferrer D.,R,175.0,ESP,31.8603696099,5.0,5280.0,104216,,Q,Gonzalez M.,R,175.0,ARG,30.5626283368,160.0,332.0,7-6(7) 6-4,3,R32,124.0,1.0,1.0,76.0,48.0,35.0,12.0,11.0,2.0,5.0,2.0,0.0,86.0,59.0,34.0,14.0,11.0,5.0,9.0
217,10,Buenos Aires,Copa Claro,2014-02-12,ATP250,Outdoor,Clay,1st Round,3,Ramos A.,Monaco J.,92,42.0,598,1000.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,3.25,1.33,3.0,1.38,3.0,1.36,3.38,1.36,3.0,1.36,3.38,1.4,3.05,1.36,2014-506,Buenos Aires,Clay,32,A,2014-02-12,4,105077,,,Ramos A.,L,188.0,ESP,26.0670773443,92.0,598.0,104338,7.0,,Monaco J.,R,185.0,ARG,29.8699520876,42.0,1000.0,6-7(3) 6-4 6-2,3,R32,140.0,4.0,0.0,92.0,65.0,41.0,19.0,15.0,2.0,4.0,1.0,1.0,96.0,76.0,49.0,9.0,15.0,2.0,7.0
218,10,Buenos Aires,Copa Claro,2014-02-12,ATP250,Outdoor,Clay,1st Round,3,Chardy J.,Gonzalez A.,45,78.0,940,676.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.22,4.0,1.2,4.33,1.24,4.55,1.22,4.0,1.25,5.1,1.21,4.23,2014-506,Buenos Aires,Clay,32,A,2014-02-12,8,104871,8.0,,Chardy J.,R,188.0,FRA,26.9952087611,45.0,940.0,105292,,,Gonzalez A.,R,,COL,25.0075290897,78.0,676.0,6-4 7-5,3,R32,102.0,5.0,2.0,67.0,35.0,24.0,18.0,11.0,4.0,6.0,3.0,1.0,82.0,51.0,30.0,15.0,11.0,10.0,14.0
219,10,Buenos Aires,Copa Claro,2014-02-12,ATP250,Outdoor,Clay,1st Round,3,Almagro N.,Zeballos H.,18,111.0,1930,500.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,5.25,1.12,5.5,1.16,5.99,1.14,5.5,1.17,6.7,1.14,5.54,2014-506,Buenos Aires,Clay,32,A,2014-02-12,5,104597,4.0,,Almagro N.,R,183.0,ESP,28.4736481862,18.0,1930.0,104547,,,Zeballos H.,L,188.0,ARG,28.7912388775,111.0,500.0,6-2 7-5,3,R32,89.0,9.0,3.0,62.0,36.0,29.0,15.0,10.0,4.0,4.0,4.0,1.0,73.0,42.0,26.0,16.0,10.0,5.0,8.0
220,10,Buenos Aires,Copa Claro,2014-02-12,ATP250,Outdoor,Clay,2nd Round,3,Andujar P.,Granollers M.,43,231.0,981,211.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.1,1.7,2.25,1.57,2.35,1.67,2.2,1.67,2.35,1.73,2.18,1.66,2014-506,Buenos Aires,Clay,32,A,2014-02-12,23,104665,,,Andujar P.,R,180.0,ESP,28.0492813142,43.0,981.0,104719,5.0,,Granollers M.,R,190.0,ESP,27.832991102,34.0,1120.0,6-3 6-0,3,R16,74.0,1.0,4.0,41.0,25.0,20.0,7.0,7.0,2.0,3.0,2.0,3.0,55.0,29.0,17.0,7.0,8.0,9.0,15.0
221,10,Buenos Aires,Copa Claro,2014-02-12,ATP250,Outdoor,Clay,2nd Round,3,Robredo T.,Pella G.,17,108.0,1960,513.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.18,4.5,1.2,4.3,1.2,4.33,1.26,4.3,1.2,4.5,1.26,4.9,1.21,4.29,2014-506,Buenos Aires,Clay,32,A,2014-02-12,22,103990,3.0,,Robredo T.,R,180.0,ESP,31.780971937,17.0,1960.0,105550,,WC,Pella G.,L,,ARG,23.7371663244,108.0,513.0,4-6 6-1 6-4,3,R16,94.0,12.0,3.0,73.0,42.0,37.0,19.0,14.0,1.0,2.0,2.0,3.0,81.0,46.0,33.0,18.0,13.0,5.0,8.0
222,10,Buenos Aires,Copa Claro,2014-02-13,ATP250,Outdoor,Clay,2nd Round,3,Haase R.,Berlocq C.,46,48.0,932,915.0,6.0,2.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.62,1.44,2.5,1.5,2.5,1.5,2.73,1.52,2.5,1.53,2.78,1.54,2.58,1.48,2014-506,Buenos Aires,Clay,32,A,2014-02-13,21,104898,6.0,,Haase R.,R,190.0,NED,26.8501026694,46.0,932.0,104122,,,Berlocq C.,R,183.0,ARG,31.0198494182,48.0,915.0,6-2 6-7(4) 6-2,3,R16,128.0,4.0,2.0,85.0,56.0,45.0,18.0,14.0,4.0,4.0,4.0,2.0,93.0,72.0,51.0,9.0,14.0,7.0,11.0
223,10,Buenos Aires,Copa Claro,2014-02-13,ATP250,Outdoor,Clay,2nd Round,3,Ferrer D.,Giraldo S.,5,57.0,5280,773.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,6.5,1.1,6.5,1.14,6.73,1.11,6.5,1.14,7.05,1.11,6.43,2014-506,Buenos Aires,Clay,32,A,2014-02-13,17,103970,1.0,,Ferrer D.,R,175.0,ESP,31.8603696099,5.0,5280.0,105053,,,Giraldo S.,R,188.0,COL,26.2067077344,57.0,773.0,6-4 7-6(1),3,R16,112.0,1.0,1.0,79.0,58.0,33.0,11.0,11.0,6.0,10.0,4.0,2.0,92.0,49.0,30.0,16.0,11.0,11.0,16.0
224,11,Memphis,U.S. National Indoor Tennis Championships,2014-02-10,ATP250,Indoor,Hard,1st Round,3,Vesely J.,Matosevic M.,81,55.0,655,856.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.5,1.5,2.5,1.5,2.61,1.55,2.5,1.53,2.7,1.56,2.55,1.49,2014-402,Memphis,Hard,28,A,2014-02-10,10,106210,,,Vesely J.,L,,CZE,20.5886379192,81.0,655.0,104594,5.0,,Matosevic M.,R,194.0,AUS,28.5092402464,55.0,856.0,6-3 6-2,3,R32,71.0,5.0,3.0,58.0,34.0,26.0,12.0,9.0,0.0,1.0,1.0,2.0,49.0,27.0,19.0,8.0,8.0,3.0,7.0
225,11,Memphis,U.S. National Indoor Tennis Championships,2014-02-10,ATP250,Indoor,Hard,1st Round,3,Russell M.,Przysiezny M.,98,76.0,561,685.0,3.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,2.5,1.5,2.4,1.55,2.38,1.53,2.3,1.68,2.5,1.53,2.56,1.68,2.4,1.55,2014-402,Memphis,Hard,28,A,2014-02-10,6,103188,,,Russell M.,R,173.0,USA,35.780971937,98.0,561.0,104308,7.0,,Przysiezny M.,R,185.0,POL,29.9849418207,76.0,685.0,3-6 6-3 6-1,3,R32,115.0,1.0,6.0,88.0,50.0,31.0,20.0,13.0,6.0,10.0,6.0,9.0,96.0,48.0,31.0,17.0,12.0,6.0,12.0
226,11,Memphis,U.S. National Indoor Tennis Championships,2014-02-11,ATP250,Indoor,Hard,1st Round,3,Smyczek T.,Kyrgios N.,102,171.0,549,303.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.72,2.0,1.8,2.0,1.83,1.83,1.84,2.07,1.8,2.0,1.85,2.07,1.78,1.99,2014-402,Memphis,Hard,28,A,2014-02-11,5,105065,,,Smyczek T.,R,175.0,USA,26.1163586585,102.0,549.0,106401,,WC,Kyrgios N.,R,,AUS,18.7926078029,171.0,303.0,6-7(5) 6-4 6-3,3,R32,115.0,4.0,6.0,103.0,62.0,42.0,21.0,16.0,1.0,4.0,1.0,5.0,101.0,63.0,37.0,20.0,15.0,5.0,10.0
227,11,Memphis,U.S. National Indoor Tennis Championships,2014-02-11,ATP250,Indoor,Hard,1st Round,3,Karlovic I.,Ebden M.,80,62.0,667,746.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.56,2.56,1.53,2.5,1.56,2.75,1.5,2.52,2014-402,Memphis,Hard,28,A,2014-02-11,12,103333,,,Karlovic I.,R,208.0,CRO,34.9514031485,80.0,667.0,105051,,,Ebden M.,R,188.0,AUS,26.2094455852,62.0,746.0,7-5 6-4,3,R32,82.0,14.0,3.0,63.0,48.0,39.0,8.0,11.0,0.0,0.0,2.0,7.0,66.0,35.0,30.0,13.0,11.0,3.0,5.0
