,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
10,1,Brisbane,Brisbane International,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Groth S.,Hewitt L.,85.0,84.0,586.0,595.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.9,1.4,2.75,1.4,3.17,1.4,3.17,1.45,2.83,1.4,2015-339,Brisbane,Hard,28,A,2015-01-06,8,105032,,,Groth S.,R,,AUS,27.2142368241,85.0,586.0,103720,,,Hewitt L.,R,180.0,AUS,33.8617385352,84.0,595.0,6-3 6-2,3,R32,59.0,14.0,0.0,47.0,34.0,30.0,8.0,9.0,2.0,2.0,1.0,2.0,45.0,22.0,13.0,14.0,8.0,1.0,4.0
11,1,Brisbane,Brisbane International,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Nishikori K.,Johnson S.,5.0,37.0,5025.0,999.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.12,5.75,1.17,4.5,1.14,6.91,1.17,6.91,1.13,5.7,2015-339,Brisbane,Hard,28,A,2015-01-07,20,105453,2.0,,Nishikori K.,R,178.0,JPN,25.0184804928,5.0,5025.0,105449,,,Johnson S.,R,188.0,USA,25.0321697467,37.0,999.0,6-4 7-5,3,R16,81.0,7.0,1.0,67.0,45.0,34.0,16.0,11.0,2.0,2.0,6.0,1.0,61.0,33.0,24.0,17.0,11.0,1.0,3.0
12,1,Brisbane,Brisbane International,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Dimitrov G.,Chardy J.,11.0,31.0,3645.0,1195.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.3,3.4,1.33,3.2,1.36,3.0,1.36,3.48,1.4,3.48,1.33,3.18,2015-339,Brisbane,Hard,28,A,2015-01-07,15,105777,4.0,,Dimitrov G.,R,188.0,BUL,23.6413415469,11.0,3645.0,104871,,,Chardy J.,R,188.0,FRA,27.8959616701,31.0,1195.0,3-6 6-4 7-6(8),3,R16,148.0,10.0,3.0,107.0,64.0,46.0,23.0,16.0,5.0,7.0,9.0,6.0,126.0,78.0,60.0,20.0,15.0,12.0,13.0
13,1,Brisbane,Brisbane International,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Kokkinakis T.,53.0,149.0,797.0,341.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.9,1.44,2.62,1.42,3.11,1.48,3.12,1.4,2.83,2015-339,Brisbane,Hard,28,A,2015-01-07,19,106071,,,Tomic B.,R,193.0,AUS,22.2067077344,53.0,797.0,106423,,WC,Kokkinakis T.,R,,AUS,18.7378507871,149.0,341.0,7-6(2) 6-1,3,R16,79.0,8.0,1.0,72.0,51.0,38.0,12.0,10.0,0.0,0.0,7.0,3.0,61.0,32.0,23.0,14.0,9.0,3.0,5.0
14,2,Chennai,Chennai Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Coric B.,Haase R.,95.0,80.0,557.0,620.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.72,2.05,1.8,1.91,1.75,2.18,1.8,2.25,1.72,2.07,2015-891,Chennai,Hard,28,A,2015-01-05,1,106432,,,Coric B.,R,,CRO,18.1409993155,95.0,557.0,104898,,,Haase R.,R,190.0,NED,27.7508555784,80.0,620.0,6-2 6-2,3,R32,66.0,4.0,1.0,48.0,26.0,21.0,12.0,8.0,4.0,5.0,1.0,0.0,46.0,27.0,14.0,5.0,8.0,2.0,7.0
15,2,Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Ymer E.,Sijsling I.,227.0,81.0,210.0,619.0,6.0,4.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.25,1.33,3.1,1.35,3.25,1.33,3.35,1.38,3.35,1.4,3.1,1.35,2015-891,Chennai,Hard,28,A,2015-01-06,2,111200,,WC,Ymer E.,R,,SWE,18.7378507871,227.0,210.0,104997,,,Sijsling I.,R,190.0,NED,27.3839835729,81.0,619.0,6-4 4-6 6-3,3,R32,106.0,3.0,2.0,80.0,55.0,39.0,15.0,15.0,4.0,7.0,3.0,7.0,98.0,62.0,43.0,13.0,14.0,4.0,8.0
16,2,Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Berankis R.,Vanni L.,83.0,148.0,605.0,353.0,6.0,1.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.33,3.25,1.3,3.4,1.33,3.25,1.34,3.5,1.36,3.55,1.31,3.32,2015-891,Chennai,Hard,28,A,2015-01-06,4,105575,,,Berankis R.,R,175.0,LTU,24.5420944559,83.0,605.0,104563,,Q,Vanni L.,U,,ITA,29.5879534565,148.0,353.0,6-1 2-6 7-5,3,R32,109.0,4.0,3.0,76.0,46.0,33.0,16.0,13.0,3.0,6.0,11.0,1.0,81.0,46.0,30.0,17.0,14.0,2.0,7.0
17,2,Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Lacko L.,156.0,88.0,325.0,576.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.9,1.82,2.0,1.73,2.05,1.85,2.05,1.9,1.95,1.81,2015-891,Chennai,Hard,28,A,2015-01-06,12,105379,,Q,Bedene A.,R,181.0,GBR,25.4674880219,156.0,325.0,105041,,,Lacko L.,R,185.0,SVK,27.1731690623,88.0,576.0,7-6(0) 6-3,3,R32,96.0,11.0,4.0,79.0,40.0,37.0,19.0,11.0,3.0,3.0,5.0,2.0,74.0,49.0,35.0,12.0,10.0,6.0,7.0
18,2,Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Ito T.,Ramanathan R.,87.0,285.0,576.0,172.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.36,3.0,1.37,3.34,1.42,3.34,1.37,2.98,2015-891,Chennai,Hard,28,A,2015-01-06,11,105147,,,Ito T.,R,180.0,JPN,26.6338124572,87.0,576.0,106368,,WC,Ramanathan R.,R,,IND,20.1587953457,285.0,172.0,6-3 6-3,3,R32,81.0,2.0,1.0,52.0,38.0,33.0,6.0,9.0,2.0,2.0,9.0,4.0,77.0,40.0,30.0,13.0,9.0,8.0,11.0
19,2,Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Gojowczyk P.,Falla A.,102.0,113.0,539.0,496.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.53,2.67,1.83,2.67,1.51,2.49,2015-891,Chennai,Hard,28,A,2015-01-06,9,105376,,,Gojowczyk P.,R,185.0,GER,25.4757015743,102.0,539.0,104268,,,Falla A.,L,185.0,COL,31.1430527036,113.0,496.0,6-0 6-1,3,R32,43.0,2.0,0.0,42.0,21.0,18.0,13.0,7.0,3.0,3.0,0.0,0.0,36.0,20.0,9.0,5.0,6.0,1.0,6.0
20,2,Chennai,Chennai Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Goffin D.,Berankis R.,22.0,83.0,1599.0,605.0,6.0,0.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.27,4.17,1.29,4.2,1.25,3.77,2015-891,Chennai,Hard,28,A,2015-01-07,15,105676,4.0,,Goffin D.,R,163.0,BEL,24.0793976728,22.0,1599.0,105575,,,Berankis R.,R,175.0,LTU,24.5420944559,83.0,605.0,6-0 4-6 7-6(1),3,R16,116.0,12.0,4.0,78.0,46.0,38.0,19.0,14.0,2.0,4.0,1.0,4.0,101.0,74.0,48.0,10.0,14.0,6.0,10.0
21,2,Chennai,Chennai Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Ymer E.,46.0,227.0,855.0,210.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.22,4.0,1.25,3.75,1.26,4.3,1.27,4.71,1.23,4.0,2015-891,Chennai,Hard,28,A,2015-01-07,14,104180,8.0,,Muller G.,L,193.0,LUX,31.6605065024,46.0,855.0,111200,,WC,Ymer E.,R,,SWE,18.7378507871,227.0,210.0,6-4 6-3,3,R16,80.0,6.0,2.0,68.0,37.0,31.0,16.0,10.0,7.0,7.0,2.0,3.0,46.0,35.0,30.0,1.0,9.0,0.0,2.0
22,2,Chennai,Chennai Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Wawrinka S.,Coric B.,4.0,95.0,5120.0,557.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.36,3.0,1.33,3.68,1.43,3.68,1.36,3.06,2015-891,Chennai,Hard,28,A,2015-01-07,13,104527,1.0,,Wawrinka S.,R,183.0,SUI,29.7741273101,4.0,5120.0,106432,,,Coric B.,R,,CRO,18.1409993155,95.0,557.0,6-1 6-4,3,R16,71.0,4.0,1.0,48.0,26.0,24.0,12.0,9.0,0.0,0.0,2.0,0.0,54.0,28.0,18.0,11.0,8.0,5.0,8.0
23,2,Chennai,Chennai Open,2015-01-08,ATP250,Outdoor,Hard,2nd Round,3,Bedene A.,Lopez F.,156.0,14.0,325.0,2130.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.7,1.45,2.62,1.44,2.8,1.5,2.95,1.5,2.71,1.44,2015-891,Chennai,Hard,28,A,2015-01-08,20,105379,,Q,Bedene A.,R,181.0,GBR,25.4674880219,156.0,325.0,103852,2.0,,Lopez F.,L,188.0,ESP,33.2922655715,14.0,2130.0,6-4 6-4,3,R16,86.0,7.0,1.0,57.0,38.0,33.0,10.0,10.0,1.0,1.0,6.0,2.0,75.0,42.0,28.0,17.0,10.0,8.0,10.0
24,3,Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Bolelli S.,Becker B.,52.0,40.0,810.0,973.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.1,1.7,2.2,1.62,2.16,1.76,2.25,1.76,2.15,1.67,2015-451,Doha,Hard,32,A,2015-01-05,10,104620,,,Bolelli S.,R,183.0,ITA,29.2429842574,52.0,810.0,103794,,,Becker B.,R,178.0,GER,33.5550992471,40.0,973.0,6-3 7-6(2),3,R32,90.0,10.0,1.0,61.0,43.0,34.0,14.0,11.0,1.0,2.0,7.0,0.0,80.0,51.0,31.0,17.0,10.0,5.0,7.0
25,3,Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Dodig I.,Safwat M.,89.0,289.0,575.0,168.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.17,4.75,1.14,5.0,1.17,5.84,1.19,5.84,1.16,5.05,2015-451,Doha,Hard,32,A,2015-01-05,15,104471,,,Dodig I.,R,183.0,CRO,30.006844627,89.0,575.0,105633,,WC,Safwat M.,R,183.0,EGY,24.295687885,289.0,168.0,6-3 6-1,3,R32,51.0,8.0,0.0,36.0,24.0,23.0,9.0,8.0,0.0,0.0,0.0,2.0,48.0,29.0,18.0,6.0,8.0,0.0,4.0
26,3,Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Andujar P.,26.0,41.0,1350.0,950.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.22,4.0,1.2,4.33,1.24,4.44,1.26,4.84,1.21,4.15,2015-451,Doha,Hard,32,A,2015-01-05,9,104755,6.0,,Gasquet R.,R,185.0,FRA,28.5503080082,26.0,1350.0,104665,,,Andujar P.,R,180.0,ESP,28.9500342231,41.0,950.0,6-3 7-5,3,R32,93.0,8.0,4.0,64.0,43.0,33.0,10.0,11.0,4.0,5.0,1.0,1.0,68.0,51.0,34.0,7.0,10.0,4.0,7.0
27,3,Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Brown D.,Lorenzi P.,98.0,63.0,549.0,759.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.52,2.45,1.57,2.25,1.57,2.55,1.6,2.62,1.54,2.4,2015-451,Doha,Hard,32,A,2015-01-05,7,104460,,,Brown D.,R,196.0,GER,30.0752908966,98.0,549.0,103893,,,Lorenzi P.,R,183.0,ITA,33.0568104038,63.0,759.0,7-6(3) 6-3,3,R32,81.0,6.0,2.0,68.0,44.0,31.0,14.0,11.0,1.0,3.0,0.0,3.0,65.0,44.0,26.0,9.0,10.0,2.0,5.0
28,3,Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Gabashvili T.,33.0,66.0,1135.0,730.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,2.75,1.4,2.9,1.44,2.62,1.42,3.09,1.47,3.09,1.41,2.81,2015-451,Doha,Hard,32,A,2015-01-05,6,104269,,,Verdasco F.,L,188.0,ESP,31.1403148528,33.0,1135.0,104559,,,Gabashvili T.,R,188.0,RUS,29.620807666,66.0,730.0,4-6 6-3 7-6(4),3,R32,144.0,8.0,5.0,123.0,99.0,70.0,11.0,16.0,8.0,9.0,12.0,4.0,101.0,69.0,58.0,13.0,15.0,9.0,10.0
29,3,Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Rosol L.,27.0,30.0,1320.0,1210.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.48,2.6,1.5,2.5,1.53,2.65,1.53,2.75,1.49,2.54,2015-451,Doha,Hard,32,A,2015-01-05,4,103333,7.0,,Karlovic I.,R,208.0,CRO,35.8521560575,27.0,1320.0,104586,,,Rosol L.,R,196.0,CZE,29.4510609172,30.0,1210.0,7-6(4) 6-3,3,R32,92.0,27.0,0.0,77.0,47.0,38.0,19.0,11.0,8.0,8.0,7.0,3.0,75.0,48.0,36.0,13.0,10.0,5.0,6.0
30,3,Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Berdych T.,Istomin D.,7.0,48.0,4600.0,850.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.17,4.75,1.22,4.0,1.18,5.47,1.24,5.5,1.18,4.59,2015-451,Doha,Hard,32,A,2015-01-06,12,104607,3.0,,Berdych T.,R,196.0,CZE,29.3004791239,7.0,4600.0,104797,,,Istomin D.,R,188.0,UZB,28.3285420945,48.0,850.0,6-1 6-4,3,R32,63.0,9.0,0.0,45.0,24.0,23.0,13.0,9.0,0.0,0.0,0.0,0.0,47.0,27.0,17.0,9.0,8.0,4.0,7.0
31,3,Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Mayer L.,45.0,28.0,870.0,1299.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.83,1.83,2.05,1.72,1.8,1.91,2.1,1.81,2.13,1.96,1.95,1.81,2015-451,Doha,Hard,32,A,2015-01-06,13,104312,,,Seppi A.,R,190.0,ITA,30.8720054757,45.0,870.0,104919,8.0,,Mayer L.,R,188.0,ARG,27.6440793977,28.0,1299.0,5-7 7-6(4) 7-6(4),3,R32,164.0,5.0,2.0,113.0,68.0,55.0,28.0,18.0,4.0,5.0,12.0,5.0,130.0,77.0,61.0,29.0,18.0,6.0,6.0
32,3,Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Kavcic B.,Monaco J.,99.0,61.0,545.0,770.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.82,1.9,1.83,1.83,1.86,2.03,1.93,2.05,1.8,1.96,2015-451,Doha,Hard,32,A,2015-01-06,11,104882,,Q,Kavcic B.,R,188.0,SLO,27.8384668036,99.0,545.0,104338,,,Monaco J.,R,185.0,ARG,30.7707049966,61.0,770.0,7-6(3) 6-4,3,R32,114.0,4.0,1.0,79.0,58.0,42.0,12.0,11.0,4.0,5.0,4.0,1.0,78.0,54.0,33.0,13.0,11.0,4.0,6.0
33,3,Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Basilashvili N.,Youzhny M.,171.0,47.0,293.0,850.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.5,1.28,3.2,1.33,3.4,1.3,3.27,1.37,3.5,1.37,3.23,1.33,2015-451,Doha,Hard,32,A,2015-01-06,3,105932,,Q,Basilashvili N.,R,,RUS,22.8665297741,171.0,293.0,104022,,,Youzhny M.,R,183.0,RUS,32.5311430527,47.0,850.0,7-5 6-2,3,R32,77.0,2.0,0.0,53.0,35.0,26.0,10.0,10.0,1.0,3.0,1.0,4.0,65.0,36.0,25.0,9.0,10.0,4.0,9.0
34,3,Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Djokovic N.,Lajovic D.,1.0,68.0,11360.0,711.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.03,11.0,1.03,10.0,1.04,14.8,1.05,24.0,1.03,12.06,2015-451,Doha,Hard,32,A,2015-01-06,1,104925,1.0,,Djokovic N.,R,188.0,SRB,27.6249144422,1.0,11360.0,105583,,,Lajovic D.,R,180.0,SRB,24.5174537988,68.0,711.0,6-2 6-1,3,R32,59.0,3.0,2.0,50.0,35.0,24.0,8.0,8.0,3.0,4.0,0.0,2.0,43.0,27.0,13.0,5.0,7.0,1.0,6.0
35,3,Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Berrer M.,Nadal R.,127.0,3.0,427.0,6585.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,10.0,1.06,9.0,1.05,8.5,1.05,10.91,1.07,11.5,1.07,9.23,1.05,2015-451,Doha,Hard,32,A,2015-01-06,16,103582,,Q,Berrer M.,L,193.0,GER,34.5133470226,127.0,427.0,104745,2.0,,Nadal R.,L,185.0,ESP,28.59137577,3.0,6585.0,1-6 6-3 6-4,3,R32,116.0,6.0,2.0,89.0,68.0,47.0,11.0,13.0,10.0,12.0,2.0,1.0,72.0,48.0,34.0,15.0,13.0,2.0,4.0
